,Unnamed: 0,Commodity,Country,UNIT_DESC,Year,AMOUNT,Metric Tons
3920,177311,Chicken,Australia,DOZ,2010,22353.0,20.34123
3921,178911,Sheep,Australia,CWE,2010,10835782.7395507,491511.10506601963
3922,178954,Sheep,Australia,CWE,2010,7598714.21073072,344677.67659874546
3923,178955,Sheep,Australia,CWE,2010,4375968.67012032,198493.93887665766
3924,178956,Sheep,Australia,CWE,2010,7466359.817145599,338674.08130572434
3925,178957,Sheep,Australia,CWE,2010,4557556.06491528,206730.74310455707
3926,178958,Sheep,Australia,CWE,2010,4616948.75796504,209424.79566129425
3927,178959,Sheep,Australia,CWE,2010,8920532.28029544,404635.3442342012
3928,180248,Goat,Australia,NO,2010,27.0,27.0
3929,180397,Sheep,Australia,KG,2010,3100042.0,3100.042
3930,180398,Sheep,Australia,KG,2010,1867418.0,1867.418
3931,180399,Sheep,Australia,KG,2010,1928910.0,1928.91
3932,183762,Beef,Australia,CWE,2010,157393.16748792,7139.354077252051
3933,183763,Beef,Australia,CWE,2010,138198.4937676,6268.683677298336
3934,183764,Beef,Australia,CWE,2010,121770.15768666,5523.494352666897
3935,186765,Beef,Australia,KG,2010,26938.0,26.938000000000002
3936,186766,Beef,Australia,KG,2010,51023.0,51.023
3937,186767,Beef,Australia,KG,2010,49991.0,49.99100000000001
3938,186768,Beef,Australia,KG,2010,30857.0,30.857
3939,186784,Beef,Australia,CWE,2010,149366.447433,6775.262055560879
3940,186785,Beef,Australia,CWE,2010,136260.87353802,6180.793223684587
3941,186786,Beef,Australia,CWE,2010,153719.18697114,6972.702321010911
3942,186918,Beef,Australia,CWE,2010,307635.68761128,13954.354790047659
3943,186919,Beef,Australia,CWE,2010,106304.71231044,4821.981750401558
3944,186920,Beef,Australia,CWE,2010,201350.70666774,9133.268054448688
3945,186921,Beef,Australia,CWE,2010,197278.15253958,8948.536999195348
3946,189166,Sheep,Australia,KG,2010,327153.0,327.153
3947,189167,Sheep,Australia,KG,2010,49976.0,49.976000000000006
3948,189168,Sheep,Australia,KG,2010,252677.0,252.67700000000002
3949,189169,Sheep,Australia,KG,2010,496195.0,496.195
3950,190179,Sheep,Australia,CWE,2010,146230.372638,6633.009702859679
3951,190180,Sheep,Australia,CWE,2010,129014.47944,5852.0967873984
3952,190181,Sheep,Australia,CWE,2010,128891.020608,5846.49669477888
3953,190909,Beef,Australia,CWE,2010,57664.37963286,2615.656260146529
3954,191488,Pork,Australia,KG,2010,4032.0,4.032
3955,191489,Pork,Australia,KG,2010,2738.0,2.738
3956,191490,Pork,Australia,KG,2010,741.0,0.741
3957,192404,Sheep,Australia,KG,2010,539686.0,539.686
3958,192405,Sheep,Australia,KG,2010,168845.0,168.845
3959,193723,Sheep,Australia,CWE,2010,327567.146004,14858.445742741438
3960,193840,Sheep,Australia,CWE,2010,43459.713486,1971.33260372496
3961,193841,Sheep,Australia,CWE,2010,317015.825112,14379.83782708032
3962,196622,Sheep,Australia,KG,2010,66329.0,66.32900000000001
3963,196623,Sheep,Australia,KG,2010,19713.0,19.713
3964,196624,Sheep,Australia,KG,2010,143796.0,143.796
3965,196625,Sheep,Australia,KG,2010,58464.0,58.464
3966,196691,Sheep,Australia,KG,2010,48793.0,48.793
3967,196692,Sheep,Australia,KG,2010,3391.0,3.391
3968,196693,Sheep,Australia,KG,2010,444547.0,444.54699999999997
3969,196788,Sheep,Australia,CWE,2010,107570.121246,4879.38069971856
3970,196847,Sheep,Australia,CWE,2010,77803.315002,3529.15836849072
3971,196848,Sheep,Australia,CWE,2010,7475.873202,339.10560844272004
3972,196849,Sheep,Australia,CWE,2010,362521.427814,16443.97196564304
3973,196850,Sheep,Australia,CWE,2010,980058.096234,44455.43524517424
3974,198015,Pork,Australia,KG,2010,4014.0,4.013999999999999
3975,198122,Pork,Australia,KG,2010,4108.0,4.1080000000000005
3976,198123,Pork,Australia,KG,2010,10930.0,10.93
3977,199053,Sheep,Australia,CWE,2010,3126.153996,141.80234525856
3978,202664,Beef,Australia,CWE,2010,15907.42799478,721.5609338432208
3979,202665,Beef,Australia,CWE,2010,37126.53995904,1684.0598525420542
3980,202666,Beef,Australia,CWE,2010,15394.41245538,698.2905489760367
3981,202667,Beef,Australia,CWE,2010,31558.34821986,1431.4866752528494
3982,202668,Beef,Australia,CWE,2010,10137.97631322,459.85860556765925
3983,202669,Beef,Australia,CWE,2010,21672.93340296,983.0842591582657
3984,204839,Beef,Australia,KG,2010,1795.0,1.795
3985,205233,Pork,Australia,KG,2010,34.1087756894742,0.0341087756894742
3986,205405,Pork,Australia,CWE,2010,186.553446504844,8.462064333459724
3987,205406,Pork,Australia,CWE,2010,206.338662619967,9.359521736441703
3988,205407,Pork,Australia,CWE,2010,108.998191601964,4.944157971065087
3989,205408,Pork,Australia,CWE,2010,131.775123863527,5.9773196184495845
3990,205409,Pork,Australia,CWE,2010,186.423805471831,8.456183816202254
3991,206607,Sheep,Australia,KG,2010,259801.0,259.801
3992,206608,Sheep,Australia,KG,2010,168798.0,168.798
3993,206609,Sheep,Australia,KG,2010,193837.0,193.837
3994,206610,Sheep,Australia,KG,2010,246333.0,246.333
3995,206628,Sheep,Australia,KG,2010,508151.0,508.151
3996,206629,Sheep,Australia,KG,2010,210133.0,210.13299999999998
3997,206630,Sheep,Australia,KG,2010,324067.0,324.067
3998,206631,Sheep,Australia,KG,2010,542929.0,542.929
3999,206721,Sheep,Australia,CWE,2010,1120280.873922,50815.94044110191
4000,206740,Sheep,Australia,CWE,2010,463263.834726,21013.64754317136
4001,206741,Sheep,Australia,CWE,2010,714445.237674,32407.23598089264
4002,206742,Sheep,Australia,CWE,2010,572763.0002220001,25980.529690069918
4003,206743,Sheep,Australia,CWE,2010,1196953.2178379998,54293.79796113167
4004,206747,Sheep,Australia,CWE,2010,761690.287134,34550.27142439824
4005,207825,Sheep,Australia,CWE,2010,1878106.45869,85190.90896617841
4006,207826,Sheep,Australia,CWE,2010,747064.824786,33886.86045229295
4007,207827,Sheep,Australia,CWE,2010,570229.8895439999,25865.62778971584
4008,207838,Sheep,Australia,CWE,2010,1252143.724986,56797.23936536496
4009,207839,Sheep,Australia,CWE,2010,225100.724688,10210.56887184768
4010,207840,Sheep,Australia,CWE,2010,786229.934616,35663.38983418176
4011,207841,Sheep,Australia,CWE,2010,774168.447654,35116.28078558544
4012,208893,Sheep,Australia,KG,2010,127716.0,127.716
4013,208894,Sheep,Australia,KG,2010,125878.0,125.87799999999999
4014,208895,Sheep,Australia,KG,2010,278833.0,278.83299999999997
4015,208965,Sheep,Australia,KG,2010,206305.0,206.305
4016,208966,Sheep,Australia,KG,2010,64761.0,64.76100000000001
4017,208967,Sheep,Australia,KG,2010,66395.0,66.395
4018,208968,Sheep,Australia,KG,2010,113979.0,113.979
4019,209926,Sheep,Australia,CWE,2010,821938.19715,37283.116622723996
4020,209972,Sheep,Australia,KG,2010,321124.0,321.124
4021,210006,Sheep,Australia,CWE,2010,811320.737598,36801.50865744528
4022,210007,Sheep,Australia,CWE,2010,858290.209308,38932.04389421088
4023,211195,Sheep,Australia,KG,2010,50354.0,50.354
4024,211196,Sheep,Australia,KG,2010,201282.0,201.282
4025,212400,Sheep,Australia,KG,2010,521511.0,521.511
4026,212401,Sheep,Australia,KG,2010,338863.0,338.86300000000006
4027,212402,Sheep,Australia,KG,2010,279760.0,279.76
4028,212403,Sheep,Australia,KG,2010,952021.0,952.021
4029,216365,Sheep,Australia,KG,2010,530821.0,530.821
4030,216366,Sheep,Australia,KG,2010,420420.0,420.42
4031,216367,Sheep,Australia,KG,2010,340587.0,340.587
4032,216368,Sheep,Australia,KG,2010,314955.0,314.955
4033,216527,Sheep,Australia,CWE,2010,1189803.628692,53969.49259746912
4034,216528,Sheep,Australia,CWE,2010,372239.40159,16884.7792561224
4035,224432,Sheep,Australia,KG,2010,123009.0,123.009
4036,224433,Sheep,Australia,KG,2010,291663.0,291.663
4037,224434,Sheep,Australia,KG,2010,409435.0,409.435
4038,224435,Sheep,Australia,KG,2010,116045.0,116.045
4039,224436,Sheep,Australia,KG,2010,37830.0,37.83
4040,224437,Sheep,Australia,KG,2010,104544.0,104.544
4041,225746,Beef,Australia,KG,2010,815990.0,815.99
4042,225747,Beef,Australia,KG,2010,1899145.0,1899.145
4043,225748,Beef,Australia,KG,2010,3275387.0,3275.387
4044,225749,Beef,Australia,KG,2010,1786865.0,1786.865
4045,225750,Beef,Australia,KG,2010,2317160.0,2317.16
4046,225882,Sheep,Australia,CWE,2010,1762998.734826,79969.62261170735
4047,225883,Sheep,Australia,CWE,2010,1472896.93509,66810.60497568238
4048,225894,Sheep,Australia,KG,2010,399204.0,399.204
4049,225895,Sheep,Australia,KG,2010,799683.0,799.683
4050,225896,Sheep,Australia,KG,2010,740420.0,740.42
4051,225971,Sheep,Australia,CWE,2010,1620760.93263,73517.7159040968
4052,225972,Sheep,Australia,CWE,2010,967057.4403,43865.725492008
4053,225973,Sheep,Australia,CWE,2010,1344067.643898,60966.90832721327
4054,226003,Sheep,Australia,CWE,2010,880093.9208879998,39921.060251479685
4055,226004,Sheep,Australia,CWE,2010,1632346.22124,74043.22459544639
4056,227079,Sheep,Australia,KG,2010,478919.0,478.91900000000004
4057,227080,Sheep,Australia,KG,2010,420793.0,420.793
4058,227081,Sheep,Australia,KG,2010,542486.0,542.486
4059,227082,Sheep,Australia,KG,2010,685782.0,685.7819999999999
4060,228094,Chicken,Australia,DOZ,2010,22353.0,20.34123
4061,228485,Sheep,Australia,KG,2010,151425.0,151.425
4062,228486,Sheep,Australia,KG,2010,986933.0,986.933
4063,228707,Sheep,Australia,KG,2010,236998.0,236.998
4064,228708,Sheep,Australia,KG,2010,81254.0,81.25399999999999
4065,228736,Sheep,Australia,KG,2010,273561.0,273.561
4066,228737,Sheep,Australia,KG,2010,1150965.0,1150.965
4067,229343,Sheep,Australia,CWE,2010,7181.24751792,325.74138741285117
4068,229344,Sheep,Australia,CWE,2010,249356.50504128,11310.811068672461
4069,229345,Sheep,Australia,CWE,2010,106891.00948512,4848.576190245043
4070,230596,Sheep,Australia,CWE,2010,8432.67915,382.50632624400004
4071,232741,Beef,Australia,KG,2010,1878646.0,1878.646
4072,232817,Beef,Australia,KG,2010,3117587.0,3117.587
4073,232818,Beef,Australia,KG,2010,2190414.0,2190.4139999999998
4074,232819,Beef,Australia,KG,2010,2050029.0,2050.029
4075,232858,Sheep,Australia,CWE,2010,281565.503352,12771.811232046717
4076,232859,Sheep,Australia,CWE,2010,277513.408116,12588.00819214176
4077,232860,Sheep,Australia,CWE,2010,212322.735576,9630.95928572736
4078,232861,Sheep,Australia,CWE,2010,146375.87769000002,6639.609812018401
4079,232862,Sheep,Australia,CWE,2010,251280.610938,11398.08851214768
4080,232863,Sheep,Australia,CWE,2010,687264.453036,31174.315589712958
4081,239057,Sheep,Australia,KG,2010,3441973.0,3441.973
4082,239058,Sheep,Australia,KG,2010,2822024.0,2822.0240000000003
4083,241151,Sheep,Australia,KG,2010,1427195.0,1427.195
4084,241152,Sheep,Australia,KG,2010,2208994.0,2208.994
4085,241296,Sheep,Australia,CWE,2010,1870983.325008,84867.80362236289
4086,241297,Sheep,Australia,CWE,2010,1163635.29466128,52782.496965835664
4087,241298,Sheep,Australia,CWE,2010,535566.79420776,24293.309785263988
4088,241299,Sheep,Australia,CWE,2010,902734.85971872,40948.05323684114
4089,241300,Sheep,Australia,CWE,2010,1331225.7207479998,60384.398693129275
4090,241301,Sheep,Australia,CWE,2010,4906564.74719712,222561.77693286136
4091,241318,Sheep,Australia,CWE,2010,750371.58141624,34036.854933040646
4092,241319,Sheep,Australia,CWE,2010,3262067.79589656,147967.39522186795
4093,241672,Beef,Australia,CWE,2010,44842526.1269597,2034056.9851188918
4094,241673,Beef,Australia,CWE,2010,62236683.1198123,2823055.946314685
4095,241674,Beef,Australia,CWE,2010,23582739.0631694,1069713.0439053641
4096,243875,Sheep,Australia,KG,2010,78772.0,78.77199999999999
4097,243876,Sheep,Australia,KG,2010,175735.0,175.735
4098,243877,Sheep,Australia,KG,2010,161475.0,161.475
4099,244000,Sheep,Australia,KG,2010,94725.0,94.725
4100,244001,Sheep,Australia,KG,2010,29441.0,29.441
4101,244002,Sheep,Australia,KG,2010,94497.0,94.49700000000001
4102,244003,Sheep,Australia,KG,2010,20407.0,20.407
4103,244109,Sheep,Australia,KG,2010,171266.0,171.266
4104,245251,Sheep,Australia,KG,2010,18049.0,18.049
4105,245252,Sheep,Australia,KG,2010,79483.0,79.483
4106,245253,Sheep,Australia,KG,2010,1225075.0,1225.075
4107,245437,Beef,Australia,KG,2010,14946.0,14.946
4108,246931,Beef,Australia,KG,2010,12281101.0,12281.101
4109,246932,Beef,Australia,KG,2010,13773649.0,13773.649
4110,246933,Beef,Australia,KG,2010,18112158.0,18112.158
4111,248634,Sheep,Australia,CWE,2010,67968.84899952,3083.0669906182275
4112,248635,Sheep,Australia,CWE,2010,11735.29109088,532.3128038823169
4113,248636,Sheep,Australia,CWE,2010,6326.73603072,286.9807463534592
4114,248820,Sheep,Australia,CWE,2010,21379.5423072,969.7760390545919
4115,249196,Beef,Australia,CWE,2010,54305428.3122154,2463294.2282420904
4116,249322,Beef,Australia,CWE,2010,41297337.8637221,1873247.2454984344
4117,249323,Beef,Australia,CWE,2010,62944092.7032053,2855144.045017392
4118,249324,Beef,Australia,CWE,2010,33398539.5012091,1514957.7517748447
4119,249349,Beef,Australia,CWE,2010,39973249.8271613,1813186.6121600363
4120,261292,Sheep,Australia,KG,2010,58520.0,58.52
4121,261293,Sheep,Australia,KG,2010,148582.0,148.582
4122,574,Sheep,Australia,KG,2011,3608877.0,3608.877
4123,575,Sheep,Australia,KG,2011,2978171.0,2978.1710000000007
4124,791,Sheep,Australia,KG,2011,2402128.0,2402.1279999999997
4125,792,Sheep,Australia,KG,2011,3149126.0,3149.1259999999997
4126,871,Sheep,Australia,KG,2011,2348081.0,2348.081
4127,872,Sheep,Australia,KG,2011,2268407.0,2268.407
4128,873,Sheep,Australia,KG,2011,2832886.0,2832.886
4129,874,Sheep,Australia,KG,2011,2838475.0,2838.475
4130,924,Sheep,Australia,CWE,2011,5993383.33929384,271859.8682703686
4131,925,Sheep,Australia,CWE,2011,9911738.53268928,449596.4598427857
4132,3247,Sheep,Australia,CWE,2011,634136.94297072,28764.451733151862
4133,3248,Sheep,Australia,CWE,2011,238810.56342696,10832.447157046905
4134,3249,Sheep,Australia,CWE,2011,1485007.10010576,67359.92206079728
4135,5262,Sheep,Australia,KG,2011,1609394.0,1609.394
4136,5263,Sheep,Australia,KG,2011,1195935.0,1195.935
4137,5264,Sheep,Australia,KG,2011,187892.0,187.892
4138,8793,Beef,Australia,CWE,2011,35668151.6895612,1617907.360638496
4139,8794,Beef,Australia,CWE,2011,46432155.5702815,2106162.5766679686
4140,9020,Beef,Australia,KG,2011,68222.0,68.22200000000001
4141,9021,Beef,Australia,KG,2011,54048.0,54.048
4142,9022,Beef,Australia,KG,2011,64385.0,64.385
4143,9091,Beef,Australia,KG,2011,30237.0,30.237
4144,9092,Beef,Australia,KG,2011,90797.0,90.79700000000001
4145,9138,Beef,Australia,KG,2011,68963.0,68.96300000000001
4146,9450,Sheep,Australia,KG,2011,150917.0,150.917
4147,9451,Sheep,Australia,KG,2011,50182.0,50.181999999999995
4148,10392,Sheep,Australia,CWE,2011,142482.51523800002,6463.006891195681
4149,10393,Sheep,Australia,CWE,2011,294427.2681,13355.220881016001
4150,10394,Sheep,Australia,CWE,2011,158320.519686,7181.418772956959
4151,10456,Sheep,Australia,KG,2011,213042.0,213.042
4152,10457,Sheep,Australia,KG,2011,184855.0,184.855
4153,10458,Sheep,Australia,KG,2011,273093.0,273.093
4154,10459,Sheep,Australia,KG,2011,256013.0,256.01300000000003
4155,10460,Sheep,Australia,KG,2011,439213.0,439.213
4156,13252,Beef,Australia,CWE,2011,23283584.622530807,1056143.3984779972
4157,13253,Beef,Australia,CWE,2011,38651920.57484911,1753251.1172751554
4158,13254,Beef,Australia,CWE,2011,40206832.0294642,1823781.9008564958
4159,13255,Beef,Australia,CWE,2011,40366192.683979,1831010.5001452875
4160,13256,Beef,Australia,CWE,2011,36855123.71194261,1671748.4115737162
4161,13359,Beef,Australia,CWE,2011,47211748.6892728,2141524.920545414
4162,16373,Sheep,Australia,CWE,2011,189260.184834,8584.841984070239
4163,16374,Sheep,Australia,CWE,2011,399023.354268,18099.699349596478
4164,16375,Sheep,Australia,CWE,2011,105497.776566,4785.379145033759
4165,16376,Sheep,Australia,CWE,2011,288174.960108,13071.616190498877
4166,16377,Sheep,Australia,CWE,2011,371500.85322,16851.2787020592
4167,16409,Sheep,Australia,CWE,2011,344880.04257,15643.758730975198
4168,16410,Sheep,Australia,CWE,2011,344335.500936,15619.05832245696
4169,16585,Sheep,Australia,CWE,2011,436230.759762,19787.427262804318
4170,16586,Sheep,Australia,CWE,2011,44332.743798,2010.93325867728
4171,22597,Sheep,Australia,CWE,2011,808990.452144,36695.80690925184
4172,22598,Sheep,Australia,CWE,2011,1062914.40486,48213.7974044496
4173,22599,Sheep,Australia,CWE,2011,444546.593946,20164.63350139056
4174,22600,Sheep,Australia,CWE,2011,701784.0935279999,31832.926482430077
4175,22661,Sheep,Australia,CWE,2011,841083.134598,38151.53098536528
4176,23573,Sheep,Australia,KG,2011,107518.0,107.51799999999999
4177,26357,Beef,Australia,CWE,2011,25986.2102073,1178.7344950031281
4178,26358,Beef,Australia,CWE,2011,25631.0456031,1162.6242285566161
4179,26359,Beef,Australia,CWE,2011,74667.43862298,3386.915015938373
4180,26360,Beef,Australia,CWE,2011,16325.73297306,740.5352476580016
4181,27342,Sheep,Australia,KG,2011,116977.0,116.977
4182,27343,Sheep,Australia,KG,2011,39428.0,39.428000000000004
4183,27344,Sheep,Australia,KG,2011,537050.0,537.05
4184,27467,Sheep,Australia,CWE,2011,2115623.614482,95964.68715290351
4185,27468,Sheep,Australia,CWE,2011,839154.0903479998,38064.029538185285
4186,27469,Sheep,Australia,CWE,2011,82699.780464,3751.2620418470397
4187,27520,Sheep,Australia,KG,2011,351215.0,351.2150000000001
4188,27521,Sheep,Australia,KG,2011,380634.0,380.634
4189,27522,Sheep,Australia,KG,2011,37512.0,37.512
4190,27523,Sheep,Australia,KG,2011,408008.0,408.00800000000004
4191,28039,Chicken,Australia,DOZ,2011,38642.0,35.16422
4192,28040,Chicken,Australia,DOZ,2011,80573.0,73.32143
4193,28041,Chicken,Australia,DOZ,2011,69063.0,62.84733000000001
4194,28042,Chicken,Australia,DOZ,2011,23021.0,20.94911
4195,29159,Sheep,Australia,CWE,2011,1613009.39349312,73166.10608884793
4196,29160,Sheep,Australia,CWE,2011,2665660.31290944,120914.3517935722
4197,29161,Sheep,Australia,CWE,2011,1499748.08464656,68028.57311956795
4198,29162,Sheep,Australia,CWE,2011,2763238.8226968,125340.51299752685
4199,29252,Sheep,Australia,CWE,2011,516868.86591648,23445.171757971533
4200,29253,Sheep,Australia,CWE,2011,2097641.3946768004,95149.01366253967
4201,29315,Sheep,Australia,CWE,2011,859926.74431104,39006.27712194878
4202,29316,Sheep,Australia,CWE,2011,2009737.29533472,91161.68371638287
4203,29317,Sheep,Australia,CWE,2011,1557432.63657072,70645.14439484786
4204,32442,Beef,Australia,KG,2011,12857266.1657284,12857.2661657284
4205,32443,Beef,Australia,KG,2011,17845079.825801,17845.079825801
4206,32672,Beef,Australia,KG,2011,11875957.060138,11875.957060138
4207,32673,Beef,Australia,KG,2011,12088629.3664679,12088.6293664679
4208,32674,Beef,Australia,KG,2011,13165353.057485,13165.353057485
4209,32729,Beef,Australia,KG,2011,15468690.0,15468.69
4210,32730,Beef,Australia,KG,2011,13432092.4400484,13432.0924400484
4211,32731,Beef,Australia,KG,2011,12268467.3830926,12268.4673830926
4212,34874,Sheep,Australia,KG,2011,8486.0,8.486
4213,35793,Sheep,Australia,CWE,2011,469677.080124,21304.552354424643
4214,35794,Sheep,Australia,CWE,2011,610160.003208,27676.857745514877
4215,35795,Sheep,Australia,CWE,2011,968298.642486,43922.02642316496
4216,37000,Pork,Australia,KG,2011,5722.0,5.722
4217,38957,Sheep,Australia,KG,2011,171392.0,171.392
4218,38958,Sheep,Australia,KG,2011,131765.0,131.765
4219,38959,Sheep,Australia,KG,2011,88329.0,88.32900000000002
4220,38960,Sheep,Australia,KG,2011,68287.0,68.28699999999999
4221,38961,Sheep,Australia,KG,2011,300851.0,300.851
4222,38962,Sheep,Australia,KG,2011,349251.0,349.2510000000001
4223,40296,Sheep,Australia,CWE,2011,917065.431828,41598.087987718085
4224,40297,Sheep,Australia,CWE,2011,704125.402092,31939.12823889312
4225,40413,Sheep,Australia,KG,2011,19193.0,19.192999999999998
4226,40414,Sheep,Australia,KG,2011,23481.0,23.480999999999998
4227,40415,Sheep,Australia,KG,2011,9500.0,9.5
4228,40416,Sheep,Australia,KG,2011,9140.0,9.14
4229,40432,Sheep,Australia,CWE,2011,42313.310046,1919.33174368656
4230,40433,Sheep,Australia,CWE,2011,94223.339658,4273.97068688688
4231,42396,Sheep,Australia,KG,2011,276118.0,276.118
4232,42397,Sheep,Australia,KG,2011,376929.0,376.929
4233,46840,Sheep,Australia,KG,2011,21818.0,21.818
4234,46841,Sheep,Australia,KG,2011,6980.0,6.98
4235,47015,Sheep,Australia,CWE,2011,13645.37559168,618.9542368386047
4236,47667,Beef,Australia,KG,2011,2342.0,2.342
4237,47668,Beef,Australia,KG,2011,8797.0,8.797
4238,47747,Beef,Australia,KG,2011,6585.0,6.585
4239,47748,Beef,Australia,KG,2011,6495.0,6.495
4240,48169,Pork,Australia,KG,2011,31.597508792935802,0.031597508792935804
4241,48170,Pork,Australia,KG,2011,61.0191062065728,0.0610191062065728
4242,48171,Pork,Australia,KG,2011,37.2166634480784,0.0372166634480784
4243,48172,Pork,Australia,KG,2011,6.0987910344504,0.0060987910344504
4244,48390,Pork,Australia,CWE,2011,80.8062531153444,3.665371641312022
4245,48391,Pork,Australia,CWE,2011,223.570947623461,10.14117818420019
4246,48434,Pork,Australia,KG,2011,10.0372686206364,0.0100372686206364
4247,48435,Pork,Australia,KG,2011,48.946307585947196,0.0489463075859472
4248,48436,Pork,Australia,KG,2011,87.42250396505341,0.08742250396505341
4249,48437,Pork,Australia,KG,2011,22.301141896433396,0.0223011418964334
4250,50968,Beef,Australia,KG,2011,7230.0,7.23
4251,50969,Beef,Australia,KG,2011,2717.0,2.717
4252,50970,Beef,Australia,KG,2011,2203.0,2.2030000000000003
4253,52455,Sheep,Australia,KG,2011,54742.0,54.742
4254,52529,Sheep,Australia,KG,2011,4072.0,4.072
4255,52530,Sheep,Australia,KG,2011,57650.0,57.65
4256,52531,Sheep,Australia,KG,2011,26453.0,26.453000000000003
4257,52532,Sheep,Australia,KG,2011,56729.0,56.729
4258,52551,Sheep,Australia,KG,2011,19494.0,19.494
4259,52552,Sheep,Australia,KG,2011,16986.0,16.986
4260,52553,Sheep,Australia,KG,2011,23243.0,23.243
4261,52554,Sheep,Australia,KG,2011,48660.0,48.66
4262,53656,Beef,Australia,KG,2011,5935976.0,5935.9760000000015
4263,53657,Beef,Australia,KG,2011,11040635.0,11040.635
4264,53658,Beef,Australia,KG,2011,12344573.0,12344.573
4265,53659,Beef,Australia,KG,2011,11704460.0,11704.46
4266,53660,Beef,Australia,KG,2011,10061187.0,10061.187
4267,53709,Beef,Australia,KG,2011,3961736.0,3961.736
4268,53710,Beef,Australia,KG,2011,14778159.0,14778.159
4269,53711,Beef,Australia,KG,2011,10779385.0,10779.385
4270,53769,Beef,Australia,KG,2011,13194548.0,13194.548
4271,53770,Beef,Australia,KG,2011,11011182.0,11011.181999999999
4272,53856,Beef,Australia,CWE,2011,33014671.9531574,1497545.5197952196
4273,55515,Sheep,Australia,CWE,2011,678126.294846,30759.80873421456
4274,55562,Sheep,Australia,KG,2011,68818.0,68.818
4275,55602,Sheep,Australia,KG,2011,46459.0,46.458999999999996
4276,55603,Sheep,Australia,KG,2011,11754.0,11.754000000000001
4277,55604,Sheep,Australia,KG,2011,52635.0,52.635
4278,55630,Sheep,Australia,CWE,2011,84611.187738,3837.96347579568
4279,55631,Sheep,Australia,CWE,2011,102424.533498,4645.97683946928
4280,55632,Sheep,Australia,CWE,2011,25913.126988,1175.4194401756802
4281,55633,Sheep,Australia,CWE,2011,151717.676796,6881.91381946656
4282,55642,Sheep,Australia,CWE,2011,20943.909,950.01571224
4283,55643,Sheep,Australia,CWE,2011,20150.24508,914.0151168288
4284,58969,Beef,Australia,CWE,2011,1010.42235504,45.83275802461439
4285,59088,Sheep,Australia,KG,2011,397309.0,397.309
4286,59089,Sheep,Australia,KG,2011,301807.0,301.807
4287,59090,Sheep,Australia,KG,2011,349710.0,349.71
4288,59091,Sheep,Australia,KG,2011,533052.0,533.052
4289,59237,Sheep,Australia,CWE,2011,1419216.594012,64375.664704384326
4290,60199,Sheep,Australia,CWE,2011,42743.211336,1938.83206620096
4291,60200,Sheep,Australia,CWE,2011,150569.068734,6829.812957774239
4292,60201,Sheep,Australia,CWE,2011,111895.58961,5075.5839447096005
4293,60431,Sheep,Australia,KG,2011,351895.0,351.895
4294,60432,Sheep,Australia,KG,2011,402238.0,402.23800000000006
4295,72288,Sheep,Australia,KG,2011,26623.0,26.623
4296,72289,Sheep,Australia,KG,2011,37008.0,37.008
4297,72290,Sheep,Australia,KG,2011,6164.0,6.164
4298,72295,Sheep,Australia,CWE,2011,89214.35028912,4046.762929114483
4299,72296,Sheep,Australia,CWE,2011,20655.72081216,936.9434960395777
4300,72379,Sheep,Australia,KG,2011,120246.0,120.246
4301,72380,Sheep,Australia,KG,2011,9116.0,9.116
4302,72381,Sheep,Australia,KG,2011,30930.0,30.93
4303,72417,Sheep,Australia,CWE,2011,200709.6687288,9104.190573538368
4304,72418,Sheep,Australia,CWE,2011,30547.94791104,1385.6549172447742
4305,72419,Sheep,Australia,CWE,2011,19432.59652656,881.4625784447613
4306,72458,Sheep,Australia,KG,2011,59895.0,59.895
4307,72459,Sheep,Australia,KG,2011,5799.0,5.7989999999999995
4308,73409,Sheep,Australia,CWE,2011,977112.10394784,44321.80503507402
4309,73410,Sheep,Australia,CWE,2011,1573266.23177472,71363.3562733013
4310,73411,Sheep,Australia,CWE,2011,1123230.2172336,50949.722653716104
4311,73412,Sheep,Australia,CWE,2011,1541847.01724928,69938.18070242733
4312,75779,Sheep,Australia,CWE,2011,17537.76801,795.5131569335998
4313,75780,Sheep,Australia,CWE,2011,142151.821938,6448.006643107679
4314,76460,Beef,Australia,CWE,2011,24676.334046,1119.3185123265598
4315,76461,Beef,Australia,CWE,2011,89831.732634,4074.7673922782396
4316,76479,Beef,Australia,CWE,2011,42734.392848,1938.43205958528
4317,76480,Beef,Australia,CWE,2011,40258.602342,1826.13020223312
4318,76746,Sheep,Australia,KG,2011,68297.0,68.297
4319,78643,Beef,Australia,KG,2011,20981.0,20.980999999999998
4320,78644,Beef,Australia,KG,2011,18261.0,18.261
4321,78751,Beef,Australia,KG,2011,17272.0,17.272000000000002
4322,78752,Beef,Australia,KG,2011,19384.0,19.384
4323,78829,Beef,Australia,CWE,2011,35562.757482,1613.1266793835198
4324,78830,Beef,Australia,CWE,2011,46255.174182,2098.13470089552
4325,78857,Beef,Australia,CWE,2011,18734.877756,849.81405501216
4326,78858,Beef,Australia,CWE,2011,102673.655784,4657.27702636224
4327,78859,Beef,Australia,CWE,2011,12121.011756,549.80909325216
4328,80831,Sheep,Australia,KG,2011,177388.0,177.388
4329,80832,Sheep,Australia,KG,2011,123515.0,123.515
4330,80833,Sheep,Australia,KG,2011,452956.0,452.95599999999996
4331,80834,Sheep,Australia,KG,2011,666943.0,666.943
